order_id,order_date,warehouse,region,product_category,delivery_status,eta_days,actual_days,cost_lkr
ORD-104254,2024-05-04,Kurunegala-West,North-Western,Beverages,Delivered,5,5.0,4678.31
ORD-100507,2024-03-31,Colombo-Central,Western,Beverages,Delayed,1,5.0,2311.04
ORD-104350,2024-08-10,Jaffna-North,Northern,Dairy,Delivered,2,2.0,
ORD-100183,2024-09-11,Kurunegala-West,North-Western,Beverages,In Transit,5,,5215.59
ORD-104151,2024-07-12,Colombo-Central,Western,Frozen,Delivered,2,2.0,10675.14
ORD-101497,2024-10-11,Kurunegala-West,North-Western,Meat & Seafood,Delivered,5,5.0,8716.35
ORD-103305,2024-04-02,Galle-South,Southern,Beverages,Delivered,5,5.0,2813.06
ORD-100321,2024-02-09,Kurunegala-West,North-Western,Meat & Seafood,Delivered,5,5.0,19223.69
ORD-101840,2024-06-04,Kandy-Hub,Central,Dry Goods,Delivered,4,4.0,2933.69
ORD-102715,2024-06-18,Galle-South,Southern,Meat & Seafood,Delivered,2,2.0,
ORD-104663,2024-05-17,Kandy-Hub,Central,Meat & Seafood,Delayed,3,5.0,9289.96
ORD-103708,2024-06-28,Galle-South,Southern,Produce,Delayed,1,5.0,2241.12
ORD-101844,2024-09-28,Kandy-Hub,Central,Dairy,Delivered,1,1.0,4997.57
ORD-101909,2024-12-09,Kurunegala-West,North-Western,Frozen,Delivered,2,2.0,8702.92
ORD-104556,2024-02-26,Jaffna-North,Northern,Dry Goods,Delivered,2,2.0,2090.14
ORD-101551,2024-11-07,Kurunegala-West,North-Western,Dairy,Delivered,5,5.0,2858.21
ORD-104482,2024-11-01,Colombo-Central,Western,Dairy,Delivered,1,1.0,5563.69
ORD-101146,2024-07-12,Galle-South,Southern,Frozen,Delivered,5,5.0,6383.1
ORD-102110,2024-04-12,Colombo-Central,Western,Frozen,In Transit,5,,10148.17
ORD-100044,2024-01-25,Kurunegala-West,North-Western,Dry Goods,Delivered,3,3.0,2272.12
ORD-103938,2024-09-20,Kurunegala-West,North-Western,Beverages,Delayed,5,8.0,4117.43
ORD-102492,2024-12-05,Kandy-Hub,Central,Produce,Delivered,2,2.0,2348.2
ORD-101891,2024-03-30,Kandy-Hub,Central,Produce,Delayed,2,6.0,2675.74
ORD-101378,2024-07-02,Galle-South,Southern,Dairy,Delivered,4,4.0,4115.94
ORD-102439,2024-01-25,Galle-South,Southern,Frozen,Delayed,1,4.0,7586.14
ORD-104993,2024-07-20,Colombo-Central,Western,Produce,Delayed,3,6.0,2649.95
ORD-100413,2024-02-18,Kurunegala-West,North-Western,Dairy,In Transit,2,,3162.12
ORD-104811,2024-03-31,Galle-South,Southern,Dairy,Delivered,4,4.0,4893.37
ORD-101407,2024-11-15,Jaffna-North,Northern,Beverages,Delayed,2,5.0,2097.77
ORD-101720,2024-02-02,Kurunegala-West,North-Western,Frozen,Cancelled,4,,6967.54
ORD-100801,2024-04-20,Kandy-Hub,Central,Beverages,Delivered,2,2.0,4588.21
ORD-101288,2024-02-07,Kandy-Hub,Central,Produce,Delivered,5,5.0,2734.38
ORD-101558,2024-12-29,Kurunegala-West,North-Western,Meat & Seafood,Delivered,2,2.0,18212.56
ORD-102224,2024-05-26,Galle-South,Southern,Frozen,Delivered,2,2.0,5489.69
ORD-102487,2024-01-21,Galle-South,Southern,Beverages,Delayed,4,8.0,2680.91
ORD-101666,2024-10-01,Colombo-Central,Western,Frozen,Delivered,2,2.0,
ORD-104318,2024-11-06,Galle-South,Southern,Dairy,Delivered,5,5.0,2753.93
ORD-100256,2024-09-04,Colombo-Central,Western,Beverages,Delivered,5,5.0,4521.42
ORD-101859,2024-09-25,Kurunegala-West,North-Western,Dairy,Delivered,5,5.0,2534.78
ORD-101751,2024-11-19,Galle-South,Southern,Frozen,Delivered,5,5.0,6147.5
ORD-101151,2024-07-03,Kurunegala-West,North-Western,Dairy,In Transit,5,,3044.16
ORD-102939,2024-03-02,Colombo-Central,Western,Meat & Seafood,Delivered,5,5.0,8078.98
ORD-100647,2024-07-14,Kurunegala-West,North-Western,Dairy,Delivered,4,4.0,5997.5
ORD-104597,2024-01-02,Kurunegala-West,North-Western,Meat & Seafood,Delivered,5,5.0,11879.9
ORD-103664,2024-07-06,Kandy-Hub,Central,Dairy,Delayed,5,6.0,3503.06
ORD-101765,2024-12-07,Kurunegala-West,North-Western,Beverages,Delayed,2,4.0,5275.29
ORD-103526,2024-02-18,Galle-South,Southern,Meat & Seafood,Delivered,4,4.0,8607.16
ORD-102509,2024-02-14,Galle-South,Southern,Meat & Seafood,Delivered,2,2.0,12515.58
ORD-103841,2024-06-29,Kandy-Hub,Central,Beverages,Delivered,5,5.0,2102.4
ORD-101315,2024-04-19,Colombo-Central,Western,Beverages,Delivered,3,3.0,3493.45
ORD-101088,2024-08-25,Kandy-Hub,Central,Dairy,Delivered,3,3.0,3758.37
ORD-104789,2024-08-05,Jaffna-North,Northern,Meat & Seafood,Delivered,3,3.0,12623.77
ORD-102512,2024-12-17,Galle-South,Southern,Meat & Seafood,Delivered,5,5.0,19556.72
ORD-102992,2024-03-11,Jaffna-North,Northern,Dry Goods,Cancelled,4,,3411.12
ORD-101350,2024-01-23,Kandy-Hub,Central,Dry Goods,Delivered,1,1.0,1259.79
ORD-102547,2024-08-01,Kurunegala-West,North-Western,Dairy,Delivered,3,3.0,5709.17
ORD-100112,2024-07-21,Kurunegala-West,North-Western,Dairy,Delivered,5,5.0,
ORD-103197,2024-10-23,Jaffna-North,Northern,Dairy,Delivered,5,5.0,2800.79
ORD-100263,2024-12-03,Galle-South,Southern,Produce,Delivered,4,4.0,
ORD-101393,2024-09-27,Galle-South,Southern,Dairy,Delivered,5,5.0,3003.64
ORD-102623,2024-12-03,Colombo-Central,Western,Meat & Seafood,Delivered,4,4.0,12324.67
ORD-101186,2024-02-21,Kandy-Hub,Central,Dry Goods,Delayed,2,4.0,1396.92
ORD-104119,2024-01-19,Jaffna-North,Northern,Frozen,Delivered,2,2.0,11151.28
ORD-100056,2024-07-18,Kurunegala-West,North-Western,Beverages,Delivered,4,4.0,3224.73
ORD-101309,2024-11-07,Colombo-Central,Western,Produce,In Transit,5,,3311.08
ORD-100695,2024-04-02,Colombo-Central,Western,Beverages,Delivered,4,4.0,3698.7
ORD-104246,2024-04-09,Kurunegala-West,North-Western,Dry Goods,Delivered,2,2.0,2766.98
ORD-103960,2024-12-11,Galle-South,Southern,Dry Goods,Delivered,4,4.0,2628.44
ORD-101789,2024-10-02,Jaffna-North,Northern,Dairy,Delivered,1,1.0,3023.99
ORD-102346,2024-04-29,Colombo-Central,Western,Beverages,Delayed,1,4.0,2752.31
ORD-104319,2024-01-16,Colombo-Central,Western,Dairy,Delivered,2,2.0,4684.93
ORD-100319,2024-10-07,Kandy-Hub,Central,Produce,Delivered,2,2.0,1790.87
ORD-102330,2024-01-24,Kandy-Hub,Central,Meat & Seafood,Delayed,3,5.0,19440.4
ORD-101589,2024-01-11,Galle-South,Southern,Beverages,Delivered,1,1.0,3882.66
ORD-100682,2024-12-16,Kandy-Hub,Central,Beverages,Delivered,1,1.0,
ORD-103737,2024-07-11,Colombo-Central,Western,Dry Goods,Delayed,5,7.0,1742.42
ORD-103279,2024-09-23,Jaffna-North,Northern,Frozen,Delivered,4,4.0,8674.05
ORD-100479,2024-02-09,Galle-South,Southern,Dry Goods,Delivered,4,4.0,3468.14
ORD-103976,2024-08-23,Jaffna-North,Northern,Dairy,Delivered,5,5.0,3304.27
ORD-104193,2024-01-15,Galle-South,Southern,Frozen,Delivered,1,1.0,9162.18
ORD-100286,2024-02-28,Kandy-Hub,Central,Beverages,Delivered,4,4.0,4427.95
ORD-101965,2024-09-27,Kurunegala-West,North-Western,Beverages,Delivered,2,2.0,2967.44
ORD-103114,2024-05-13,Kandy-Hub,Central,Beverages,Delivered,2,2.0,3149.41
ORD-102459,2024-01-22,Jaffna-North,Northern,Frozen,Delivered,5,5.0,10041.78
ORD-101782,2024-01-09,Kandy-Hub,Central,Meat & Seafood,Delivered,1,1.0,13128.81
ORD-103296,2024-03-18,Jaffna-North,Northern,Meat & Seafood,Delivered,4,4.0,15519.09
ORD-103838,2024-12-16,Jaffna-North,Northern,Beverages,Delivered,3,3.0,5424.57
ORD-101598,2024-11-04,Colombo-Central,Western,Dry Goods,Delivered,3,3.0,3264.72
ORD-104915,2024-02-06,Kandy-Hub,Central,Beverages,Cancelled,2,,2879.91
ORD-102124,2024-09-29,Colombo-Central,Western,Produce,Delayed,2,5.0,2353.22
ORD-100736,2024-09-23,Kandy-Hub,Central,Dairy,In Transit,3,,3214.44
ORD-103209,2024-03-26,Kurunegala-West,North-Western,Beverages,Delivered,5,5.0,2017.61
ORD-100336,2024-12-17,Jaffna-North,Northern,Produce,Delivered,2,2.0,1749.94
ORD-102704,2024-01-26,Kurunegala-West,North-Western,Dairy,Delayed,4,5.0,5856.87
ORD-102826,2024-05-12,Kandy-Hub,Central,Frozen,Delivered,2,2.0,10847.5
ORD-104920,2024-12-22,Kandy-Hub,Central,Dry Goods,Delivered,1,1.0,3356.92
ORD-104448,2024-07-20,Jaffna-North,Northern,Dry Goods,Delivered,1,1.0,1937.14
ORD-101071,2024-03-17,Jaffna-North,Northern,Beverages,In Transit,4,,4551.29
ORD-104536,2024-01-30,Jaffna-North,Northern,Frozen,Delivered,4,4.0,5253.2
ORD-104850,2024-12-04,Colombo-Central,Western,Frozen,In Transit,1,,5805.38
ORD-102865,2024-01-13,Galle-South,Southern,Dairy,Delivered,3,3.0,5244.92
ORD-102366,2024-05-03,Jaffna-North,Northern,Dry Goods,Delivered,2,2.0,3304.48
ORD-104155,2024-03-09,Colombo-Central,Western,Meat & Seafood,Delivered,1,1.0,18265.97
ORD-104002,2024-01-13,Jaffna-North,Northern,Dairy,Delivered,3,3.0,3961.73
ORD-103434,2024-03-26,Kandy-Hub,Central,Frozen,Delivered,1,1.0,9000.61
ORD-101488,2024-02-10,Colombo-Central,Western,Frozen,Delivered,4,4.0,5410.08
ORD-100498,2024-12-04,Kurunegala-West,North-Western,Beverages,Delivered,1,1.0,4246.45
ORD-104388,2024-05-02,Galle-South,Southern,Frozen,Delayed,5,6.0,10455.95
ORD-103240,2024-03-17,Jaffna-North,Northern,Dry Goods,In Transit,5,,1467.51
ORD-102927,2024-04-27,Kandy-Hub,Central,Produce,Delayed,3,7.0,2180.28
ORD-102384,2024-03-08,Jaffna-North,Northern,Meat & Seafood,Delivered,1,1.0,9627.08
ORD-102980,2024-09-18,Kurunegala-West,North-Western,Frozen,Cancelled,1,,9219.18
ORD-104956,2024-02-28,Jaffna-North,Northern,Frozen,Delivered,2,2.0,8552.31
ORD-102380,2024-03-06,Jaffna-North,Northern,Dairy,Delivered,5,5.0,4700.63
ORD-101610,2024-10-10,Kandy-Hub,Central,Frozen,Cancelled,4,,7899.38
ORD-103089,2024-06-19,Galle-South,Southern,Produce,Delivered,5,5.0,2543.42
ORD-103829,2024-02-24,Kandy-Hub,Central,Beverages,Cancelled,1,,5358.69
ORD-104619,2024-11-23,Galle-South,Southern,Frozen,Delivered,1,1.0,5988.82
ORD-101022,2024-11-13,Kandy-Hub,Central,Dry Goods,Cancelled,5,,3042.13
ORD-104586,2024-03-19,Kurunegala-West,North-Western,Beverages,Delivered,5,5.0,4338.36
ORD-104936,2024-12-16,Galle-South,Southern,Meat & Seafood,Delivered,4,4.0,18668.63
ORD-104359,2024-12-19,Kurunegala-West,North-Western,Produce,Delivered,4,4.0,2202.29
ORD-103126,2024-10-30,Galle-South,Southern,Dry Goods,Delivered,3,3.0,2879.8
ORD-103230,2024-11-02,Kandy-Hub,Central,Beverages,Delivered,1,1.0,4044.87
ORD-100665,2024-09-10,Galle-South,Southern,Produce,Delivered,1,1.0,3085.02
ORD-104009,2024-02-12,Colombo-Central,Western,Meat & Seafood,Delivered,4,4.0,
ORD-104945,2024-09-21,Kandy-Hub,Central,Frozen,Delivered,3,3.0,10734.25
ORD-104212,2024-05-31,Kurunegala-West,North-Western,Meat & Seafood,Delivered,4,4.0,11604.7
ORD-104309,2024-08-07,Galle-South,Southern,Beverages,Delayed,1,3.0,3555.3
ORD-102291,2024-04-27,Jaffna-North,Northern,Dry Goods,Delivered,4,4.0,2204.21
ORD-101017,2024-06-29,Colombo-Central,Western,Beverages,Delivered,4,4.0,
ORD-100557,2024-11-15,Kandy-Hub,Central,Produce,Delivered,3,3.0,2942.63
ORD-104294,2024-12-04,Colombo-Central,Western,Frozen,Delivered,2,2.0,10087.21
ORD-101207,2024-09-20,Jaffna-North,Northern,Meat & Seafood,Delivered,4,4.0,19989.13
ORD-104320,2024-08-28,Kandy-Hub,Central,Meat & Seafood,Delayed,3,7.0,10310.59
ORD-102892,2024-05-12,Kandy-Hub,Central,Produce,Delivered,4,4.0,1859.34
ORD-102845,2024-06-15,Kandy-Hub,Central,Beverages,Delayed,3,4.0,4782.52
ORD-101510,2024-05-01,Kandy-Hub,Central,Produce,Delivered,1,1.0,1890.24
ORD-102086,2024-09-24,Galle-South,Southern,Beverages,Delivered,1,1.0,2500.86
ORD-100245,2024-01-31,Kandy-Hub,Central,Frozen,Delivered,4,4.0,8841.7
ORD-101163,2024-07-12,Colombo-Central,Western,Frozen,In Transit,3,,11255.35
ORD-103727,2024-07-11,Kurunegala-West,North-Western,Produce,Delayed,3,6.0,2827.97
ORD-100266,2024-06-12,Galle-South,Southern,Produce,Delayed,5,7.0,2752.38
ORD-104161,2024-05-23,Jaffna-North,Northern,Beverages,Delivered,4,4.0,4499.66
ORD-101114,2024-03-11,Colombo-Central,Western,Dry Goods,Delivered,2,2.0,1273.8
ORD-100063,2024-12-19,Jaffna-North,Northern,Meat & Seafood,Delivered,3,3.0,11192.97
ORD-101912,2024-01-02,Kandy-Hub,Central,Beverages,Delivered,3,3.0,5479.9
ORD-102643,2024-06-19,Jaffna-North,Northern,Frozen,Delivered,5,5.0,9742.8
ORD-102229,2024-12-23,Jaffna-North,Northern,Frozen,In Transit,5,,7888.35
ORD-102812,2024-03-13,Colombo-Central,Western,Dry Goods,Delivered,5,5.0,1561.02
ORD-103827,2024-07-19,Colombo-Central,Western,Beverages,Delivered,4,4.0,4863.62
ORD-103139,2024-06-29,Colombo-Central,Western,Meat & Seafood,Delivered,4,4.0,11757.14
ORD-103615,2024-06-12,Kandy-Hub,Central,Meat & Seafood,Delivered,5,5.0,18662.72
ORD-104141,2024-11-09,Kandy-Hub,Central,Dry Goods,Delivered,5,5.0,3414.2
ORD-102302,2024-07-27,Kurunegala-West,North-Western,Produce,Delivered,3,3.0,2567.42
ORD-102813,2024-12-17,Kurunegala-West,North-Western,Meat & Seafood,Cancelled,3,,12705.88
ORD-101723,2024-09-23,Kandy-Hub,Central,Dairy,Delivered,1,1.0,5958.58
ORD-104699,2024-01-09,Jaffna-North,Northern,Dairy,Delayed,1,5.0,2732.65
ORD-101237,2024-02-15,Kandy-Hub,Central,Dry Goods,Delivered,3,3.0,3199.78
ORD-100103,2024-01-03,Galle-South,Southern,Frozen,Delivered,2,2.0,5881.72
ORD-102855,2024-01-29,Kurunegala-West,North-Western,Frozen,Delivered,2,2.0,9858.14
ORD-100272,2024-02-25,Kandy-Hub,Central,Dry Goods,Delivered,4,4.0,3136.91
ORD-100508,2024-04-08,Galle-South,Southern,Frozen,Delayed,3,6.0,11676.89
ORD-102269,2024-12-22,Galle-South,Southern,Produce,Delivered,4,4.0,3495.49
ORD-104983,2024-05-26,Kurunegala-West,North-Western,Meat & Seafood,Delayed,1,3.0,10220.49
ORD-102168,2024-12-07,Kandy-Hub,Central,Meat & Seafood,In Transit,4,,14504.64
ORD-100865,2024-09-11,Galle-South,Southern,Dry Goods,Cancelled,3,,1842.3
ORD-102478,2024-01-29,Jaffna-North,Northern,Frozen,Delivered,1,1.0,5583.29
ORD-100908,2024-05-15,Jaffna-North,Northern,Meat & Seafood,In Transit,2,,8518.49
ORD-102480,2024-08-25,Jaffna-North,Northern,Meat & Seafood,Delivered,5,5.0,18554.18
ORD-102916,2024-08-14,Jaffna-North,Northern,Beverages,Delivered,2,2.0,2937.73
ORD-103973,2024-04-04,Jaffna-North,Northern,Dry Goods,Delivered,1,1.0,1499.68
ORD-101627,2024-08-01,Jaffna-North,Northern,Beverages,Delivered,4,4.0,3647.01
ORD-102932,2024-02-29,Galle-South,Southern,Frozen,Delivered,4,4.0,
ORD-101522,2024-03-10,Colombo-Central,Western,Produce,In Transit,4,,2828.79
ORD-100835,2024-10-10,Kurunegala-West,North-Western,Meat & Seafood,Delivered,5,5.0,15952.41
ORD-100358,2024-02-03,Colombo-Central,Western,Meat & Seafood,Delayed,3,5.0,9444.16
ORD-100138,2024-05-06,Colombo-Central,Western,Produce,Delivered,5,5.0,2074.55
ORD-100299,2024-01-08,Kurunegala-West,North-Western,Produce,Delivered,3,3.0,3331.67
ORD-101556,2024-11-23,Colombo-Central,Western,Frozen,Delivered,1,1.0,10504.85
ORD-101003,2024-11-19,Galle-South,Southern,Dry Goods,Delivered,4,4.0,1214.44
ORD-100382,2024-12-11,Kandy-Hub,Central,Produce,Delivered,5,5.0,2464.53
ORD-100941,2024-05-27,Galle-South,Southern,Dry Goods,Delivered,1,1.0,2636.09
ORD-104668,2024-09-25,Colombo-Central,Western,Dry Goods,Delivered,3,3.0,1352.76
ORD-103821,2024-01-05,Kandy-Hub,Central,Beverages,Delivered,2,2.0,3858.68
ORD-100761,2024-07-20,Colombo-Central,Western,Produce,Delivered,1,1.0,2414.43
ORD-102750,2024-03-30,Jaffna-North,Northern,Dry Goods,Delayed,1,5.0,2405.19
ORD-101943,2024-01-11,Galle-South,Southern,Dairy,Delivered,4,4.0,2864.51
ORD-103958,2024-02-05,Galle-South,Southern,Dairy,In Transit,4,,5501.9
ORD-102127,2024-08-16,Colombo-Central,Western,Frozen,Delivered,2,2.0,6684.14
ORD-102240,2024-03-22,Galle-South,Southern,Produce,Delivered,2,2.0,1676.74
ORD-100898,2024-01-26,Jaffna-North,Northern,Dry Goods,Cancelled,3,,2709.12
ORD-104078,2024-03-31,Colombo-Central,Western,Produce,Delivered,5,5.0,3270.93
ORD-104522,2024-07-15,Kurunegala-West,North-Western,Frozen,Delivered,5,5.0,11656.25
ORD-101402,2024-04-19,Kandy-Hub,Central,Dairy,Delayed,1,4.0,2509.78
ORD-102092,2024-10-20,Galle-South,Southern,Beverages,In Transit,1,,4193.53
ORD-103858,2024-04-28,Kandy-Hub,Central,Dairy,Delivered,2,2.0,3928.64
ORD-104430,2024-12-02,Colombo-Central,Western,Meat & Seafood,Delayed,4,5.0,12641.22
ORD-103015,2024-06-16,Colombo-Central,Western,Dairy,Delivered,5,5.0,5427.65
ORD-101512,2024-09-28,Colombo-Central,Western,Produce,In Transit,2,,2393.41
ORD-101188,2024-07-25,Colombo-Central,Western,Meat & Seafood,Delivered,3,3.0,18820.67
ORD-103050,2024-11-01,Kandy-Hub,Central,Dairy,In Transit,5,,4721.83
ORD-102088,2024-04-21,Colombo-Central,Western,Beverages,Delayed,4,6.0,4734.52
ORD-104584,2024-08-02,Jaffna-North,Northern,Dairy,In Transit,3,,3286.09
ORD-103505,2024-11-20,Colombo-Central,Western,Beverages,Delivered,4,4.0,4502.38
ORD-100108,2024-06-21,Kandy-Hub,Central,Dry Goods,Delivered,3,3.0,1880.03
ORD-102788,2024-01-02,Kurunegala-West,North-Western,Frozen,Delivered,2,2.0,10688.25
ORD-103134,2024-09-16,Jaffna-North,Northern,Beverages,Delivered,3,3.0,3392.78
ORD-101926,2024-05-11,Kandy-Hub,Central,Dairy,Delivered,4,4.0,
ORD-100058,2024-09-28,Kandy-Hub,Central,Dry Goods,In Transit,4,,3384.28
ORD-100076,2024-04-30,Kandy-Hub,Central,Dry Goods,In Transit,2,,2943.24
ORD-100796,2024-12-19,Kurunegala-West,North-Western,Frozen,Delivered,1,1.0,9805.82
ORD-100368,2024-01-09,Jaffna-North,Northern,Frozen,Delivered,1,1.0,8599.22
ORD-104955,2024-03-11,Kandy-Hub,Central,Produce,In Transit,3,,3072.0
ORD-100785,2024-08-02,Jaffna-North,Northern,Meat & Seafood,Delivered,2,2.0,8884.37
ORD-103842,2024-07-23,Jaffna-North,Northern,Dairy,Delivered,4,4.0,
ORD-103528,2024-03-09,Kurunegala-West,North-Western,Dry Goods,Delivered,3,3.0,1425.24
ORD-102029,2024-05-05,Kurunegala-West,North-Western,Dairy,Delivered,2,2.0,5052.65
ORD-104091,2024-01-16,Kandy-Hub,Central,Meat & Seafood,Delivered,3,3.0,17324.46
ORD-103011,2024-07-03,Colombo-Central,Western,Dairy,Delayed,5,8.0,3313.94
ORD-103603,2024-08-15,Jaffna-North,Northern,Dry Goods,Delivered,4,4.0,1000.05
ORD-101973,2024-05-04,Jaffna-North,Northern,Dairy,Delivered,2,2.0,2958.75
ORD-103268,2024-02-19,Colombo-Central,Western,Produce,Delayed,2,5.0,1855.11
ORD-100121,2024-08-31,Jaffna-North,Northern,Produce,Delayed,2,4.0,3892.27
ORD-103635,2024-06-21,Jaffna-North,Northern,Produce,In Transit,4,,2734.02
ORD-102413,2024-08-07,Kandy-Hub,Central,Frozen,Delivered,1,1.0,5979.21
ORD-104076,2024-12-23,Jaffna-North,Northern,Produce,Delivered,3,3.0,2450.49
ORD-100910,2024-10-08,Colombo-Central,Western,Dry Goods,Delivered,5,5.0,1850.62
ORD-100124,2024-11-08,Colombo-Central,Western,Meat & Seafood,Delivered,5,5.0,10116.98
ORD-102646,2024-07-26,Galle-South,Southern,Produce,Delivered,1,1.0,2974.82
ORD-101586,2024-10-27,Galle-South,Southern,Produce,Delivered,2,2.0,2463.61
ORD-101257,2024-07-21,Jaffna-North,Northern,Dairy,Delivered,3,3.0,5330.43
ORD-103509,2024-05-07,Kurunegala-West,North-Western,Frozen,In Transit,5,,10487.55
ORD-103550,2024-06-09,Kurunegala-West,North-Western,Dry Goods,Delivered,5,5.0,3183.13
ORD-103676,2024-05-13,Jaffna-North,Northern,Frozen,Delivered,5,5.0,9040.13
ORD-101178,2024-04-04,Jaffna-North,Northern,Meat & Seafood,Delayed,2,6.0,11091.09
ORD-102924,2024-06-03,Colombo-Central,Western,Produce,Delivered,4,4.0,3364.7
ORD-103539,2024-10-28,Jaffna-North,Northern,Frozen,Delayed,3,7.0,8037.84
ORD-102379,2024-08-26,Kandy-Hub,Central,Dry Goods,Delivered,2,2.0,1078.36
ORD-102144,2024-05-12,Kandy-Hub,Central,Frozen,In Transit,2,,11069.54
ORD-100442,2024-02-18,Kurunegala-West,North-Western,Frozen,Delivered,2,2.0,8618.74
ORD-102333,2024-10-27,Kandy-Hub,Central,Dry Goods,Delayed,3,6.0,2277.14
ORD-103783,2024-10-04,Jaffna-North,Northern,Produce,Delivered,3,3.0,1766.21
ORD-100925,2024-12-11,Colombo-Central,Western,Dairy,Delivered,4,4.0,5158.18
ORD-104308,2024-10-20,Jaffna-North,Northern,Meat & Seafood,Delivered,5,5.0,9592.71
ORD-102186,2024-04-21,Galle-South,Southern,Dairy,In Transit,5,,3373.14
ORD-104819,2024-12-06,Kandy-Hub,Central,Produce,In Transit,4,,3308.64
ORD-101411,2024-07-23,Galle-South,Southern,Frozen,Delivered,3,3.0,8914.03
ORD-103536,2024-01-11,Galle-South,Southern,Frozen,Delivered,2,2.0,7551.91
ORD-101813,2024-06-29,Galle-South,Southern,Dry Goods,Delivered,1,1.0,1760.68
ORD-101509,2024-09-06,Colombo-Central,Western,Dairy,Delivered,4,4.0,5252.12
ORD-101227,2024-12-25,Jaffna-North,Northern,Dry Goods,Delivered,1,1.0,1697.84
ORD-103673,2024-01-01,Colombo-Central,Western,Dairy,Cancelled,3,,4911.89
ORD-102399,2024-09-25,Galle-South,Southern,Meat & Seafood,In Transit,1,,11835.95
ORD-104865,2024-08-01,Jaffna-North,Northern,Beverages,In Transit,5,,2185.7
ORD-103362,2024-01-17,Jaffna-North,Northern,Dairy,Delivered,4,4.0,4061.07
ORD-103346,2024-08-07,Kandy-Hub,Central,Frozen,Delayed,3,4.0,9930.36
ORD-100324,2024-12-21,Kurunegala-West,North-Western,Dry Goods,Cancelled,4,,2575.69
ORD-103142,2024-06-13,Galle-South,Southern,Dairy,Delayed,1,2.0,5733.02
ORD-104896,2024-11-06,Kurunegala-West,North-Western,Dry Goods,Delivered,2,2.0,1815.95
ORD-101972,2024-09-05,Kandy-Hub,Central,Dry Goods,Delivered,1,1.0,2336.36
ORD-103364,2024-02-28,Kurunegala-West,North-Western,Frozen,Delivered,3,3.0,8081.63
ORD-103097,2024-04-24,Kandy-Hub,Central,Beverages,Delivered,3,3.0,3987.72
ORD-101498,2024-06-19,Kandy-Hub,Central,Dairy,Cancelled,3,,3575.3
ORD-101502,2024-03-24,Galle-South,Southern,Beverages,Delivered,3,3.0,4162.84
ORD-101006,2024-11-06,Kandy-Hub,Central,Frozen,Delivered,2,2.0,6411.08
ORD-103761,2024-07-03,Galle-South,Southern,Dairy,In Transit,3,,5800.76
ORD-102770,2024-08-29,Kandy-Hub,Central,Produce,Delivered,1,1.0,3295.32
ORD-103586,2024-06-14,Jaffna-North,Northern,Dry Goods,Delayed,2,3.0,2897.05
ORD-101467,2024-05-20,Colombo-Central,Western,Meat & Seafood,Delivered,4,4.0,9249.29
ORD-101225,2024-12-19,Jaffna-North,Northern,Produce,In Transit,1,,1772.04
ORD-103199,2024-04-06,Kurunegala-West,North-Western,Frozen,Delayed,3,4.0,7345.57
ORD-102689,2024-12-24,Kurunegala-West,North-Western,Produce,Delivered,4,4.0,2157.62
ORD-102226,2024-11-16,Colombo-Central,Western,Produce,Delivered,2,2.0,3605.05
ORD-101216,2024-07-04,Galle-South,Southern,Dry Goods,Delivered,2,2.0,1823.67
ORD-104054,2024-01-03,Kurunegala-West,North-Western,Dairy,Delayed,4,8.0,5511.17
ORD-103568,2024-10-02,Colombo-Central,Western,Dry Goods,Delivered,5,5.0,2347.13
ORD-100420,2024-12-04,Kurunegala-West,North-Western,Meat & Seafood,Delivered,1,1.0,16618.03
ORD-104257,2024-02-02,Colombo-Central,Western,Meat & Seafood,Delivered,4,4.0,18358.18
ORD-100006,2024-02-01,Galle-South,Southern,Dry Goods,Cancelled,3,,1558.49
ORD-100932,2024-04-03,Kandy-Hub,Central,Dairy,In Transit,5,,5646.83
ORD-101691,2024-11-20,Jaffna-North,Northern,Meat & Seafood,Delivered,5,5.0,10987.38
ORD-100439,2024-05-25,Galle-South,Southern,Dairy,Delivered,2,2.0,5047.3
ORD-101313,2024-11-07,Colombo-Central,Western,Meat & Seafood,Cancelled,3,,9796.89
ORD-100678,2024-07-09,Jaffna-North,Northern,Produce,Delivered,2,2.0,3417.49
ORD-102015,2024-04-26,Kurunegala-West,North-Western,Meat & Seafood,In Transit,4,,18829.16
ORD-104656,2024-02-18,Kurunegala-West,North-Western,Dairy,Delayed,2,3.0,3913.2
ORD-101888,2024-01-23,Colombo-Central,Western,Meat & Seafood,Delivered,1,1.0,17342.95
